# Annotation file generated by Gemma
# Generated 06/30/2022
# If you use this file for your research, please cite: 
# Lim et al. (2021) Curation of over 10 000 transcriptomic studies to enable data reuse. 
# Database, baab006 (doi:10.1093/database/baab006). 
# Gemma link for this platform: http://gemma.msl.ubc.ca/ arrays/showArrayDesign.html?id=672
# Generic_human_ensemblIds  Generic platform for Homo sapiens, indexed by Ensembl IDs
# Homo sapiens
ProbeName	GeneSymbols	GeneNames	GOTerms	GemmaIDs	NCBIids
ENSG00000160293	VAV2	vav guanine nucleotide exchange factor 2	GO:0048010|GO:0043552|GO:0043087|GO:0007165|GO:0007264|GO:0008361|GO:0016477|GO:0038096|GO:0030168|GO:0038095|GO:0001525|GO:0051056|GO:0071466|GO:0030032	167688	7410
ENSG00000185928					
ENSG00000234695	TFPI2-DT	TFPI2 divergent transcript		9243849	105375401
ENSG00000178243	LINC02907	long intergenic non-protein coding RNA 2907		399708	157927
ENSG00000182118	FAM89A	family with sequence similarity 89 member A		430186	375061
ENSG00000131724	IL13RA1	interleukin 13 receptor subunit alpha 1	GO:0048861|GO:0007166|GO:0008284|GO:0019221|GO:0038165	78201	3597
ENSG00000145757	SPATA9	spermatogenesis associated 9	GO:0007283|GO:0030154	352685	83890
ENSG00000285758	LOC124901966	uncharacterized LOC124901966		10582954	124901966
ENSG00000128040	SPINK2	serine peptidase inhibitor Kazal type 2	GO:0001675|GO:1900004|GO:0007286	153772	6691
ENSG00000164946	FREM1	FRAS1 related extracellular matrix 1	GO:0007160|GO:0009653|GO:0097094|GO:0007154	399976	158326
ENSG00000197818	SLC9A8	solute carrier family 9 member A8	GO:0071805|GO:0006811|GO:0035725|GO:1902600|GO:0051453	240375	23315
ENSG00000197706	OR6C74	olfactory receptor family 6 subfamily C member 74	GO:0050911|GO:0007186	413178	254783
ENSG00000271425	NBPF10	NBPF member 10		442746	100132406
ENSG00000136156	ITM2B	integral membrane protein 2B	GO:0007399|GO:0042985	195781	9445
ENSG00000266044					
ENSG00000232991	GACAT1	gastric cancer associated transcript 1		9110982	104326057
ENSG00000257815	PRANCR	progenitor renewal associated non-coding RNA		8798082	101928062
ENSG00000204613	TRIM10	tripartite motif containing 10	GO:0045087|GO:0030218|GO:0016567|GO:0010468|GO:0046597	208258	10107
ENSG00000168936	TMEM129	transmembrane protein 129, E3 ubiquitin ligase	GO:0006986|GO:0030433|GO:0016567|GO:0030970|GO:0000209	370619	92305
ENSG00000050555	LAMC3	laminin subunit gamma 3	GO:0014002|GO:0016477|GO:0034446|GO:0007601|GO:0009887|GO:0009888|GO:0060041	212529	10319
ENSG00000205084	TMEM231	transmembrane protein 231	GO:0007224|GO:0060271|GO:0043010|GO:0060563|GO:0042733|GO:0001701|GO:0032880|GO:0001944	335134	79583
ENSG00000166801	FAM111A	FAM111 trypsin like peptidase A	GO:0045071|GO:0106300|GO:0006974|GO:0006260|GO:0016540|GO:0031297|GO:0006508	323127	63901
ENSG00000199934	LOC124900422	small nucleolar RNA SNORD81		10578904	124900422
ENSG00000265369	PCAT18	prostate cancer associated transcript 18	GO:0006396	462880	728606
ENSG00000229419	RALGAPA1P1	RALGAPA1 pseudogene 1		253336	26134
ENSG00000197892	KIF13B	kinesin family member 13B	GO:0006605|GO:0007018|GO:0007165|GO:0042110|GO:0050770	240162	23303
ENSG00000154240	CEP112	centrosomal protein 112	GO:0097120	406463	201134
ENSG00000278637	H4C1	H4 clustered histone 1	GO:0006335|GO:0006336|GO:0006334|GO:0045653|GO:0006352|GO:0061644|GO:0032200	177349	8359
ENSG00000136044	APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2	GO:0006606|GO:0002024|GO:0050768|GO:0007179|GO:0046325|GO:1900016|GO:1905451|GO:1900077|GO:0035729|GO:0046322|GO:1905303|GO:0009631|GO:2000045|GO:0010762|GO:0051289|GO:0007049|GO:0023052|GO:0007165|GO:0045088|GO:0042593|GO:0034143|GO:0060100|GO:2000178|GO:0120162|GO:0033211	295163	55198
ENSG00000200534	SNORA33	small nucleolar RNA, H/ACA box 33	GO:0006396	446505	594839
ENSG00000268119	LOC105372321	uncharacterized LOC105372321		9229792	105372321
ENSG00000116885	OSCP1	organic solute carrier partner 1	GO:1990961|GO:0006810	384539	127700
ENSG00000250048	LINC00603	long intergenic non-protein coding RNA 603		9001548	102467077
ENSG00000104164	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6	GO:0030318|GO:0032816|GO:0032438|GO:0050942|GO:0007596|GO:0008089|GO:0046907|GO:0061025|GO:0035646|GO:0016081|GO:0032402|GO:0048490|GO:0031175|GO:0033299	254581	26258
ENSG00000288825	H2AC18	H2A clustered histone 18		177048	8337
ENSG00000132122	SPATA6	spermatogenesis associated 6	GO:0007283|GO:0044458|GO:0030154	286352	54558
ENSG00000256643	LINC02441	long intergenic non-protein coding RNA 2441		9219422	105370070
ENSG00000148690	FRA10AC1	FRA10A associated CGG repeat 1	GO:0016311	379874	118924
ENSG00000006704	GTF2IRD1	GTF2I repeat domain containing 1	GO:0000122|GO:0014886|GO:0006355|GO:0006366	198162	9569
ENSG00000174600	CMKLR1	chemerin chemokine-like receptor 1	GO:0070098|GO:0050848|GO:0032695|GO:0006935|GO:0006955|GO:0001501|GO:0002430|GO:0006954|GO:0007204|GO:0045600|GO:0007200|GO:0007186|GO:0010759|GO:0120162|GO:0032088	26707	1240
ENSG00000241258	CRCP	CGRP receptor component	GO:0045087|GO:0007218|GO:0051607|GO:0006384|GO:0006383	260623	27297
ENSG00000188938	FAM120AOS	family with sequence similarity 120A opposite strand		399931	158293
ENSG00000187068	C3orf70	chromosome 3 open reading frame 70	GO:0007399|GO:0048512	421073	285382
ENSG00000232399	USP17L13	ubiquitin specific peptidase 17 like family member 13	GO:0006511|GO:0016579|GO:0042981	8090598	100287238
ENSG00000200942	RNU6-501P	RNA, U6 small nuclear 501, pseudogene		9671979	106481339
ENSG00000205885	C1RL-AS1	C1RL antisense RNA 1		416845	283314
ENSG00000154864	PIEZO2	piezo type mechanosensitive ion channel component 2	GO:0006812|GO:0050982|GO:0042391|GO:0071260|GO:0050974|GO:0009612|GO:0098655	323059	63895
ENSG00000157315	TMED6	transmembrane p24 trafficking protein 6	GO:0007030|GO:0006888|GO:0006886	393269	146456
ENSG00000274809	MIR6078	microRNA 6078		9000882	102464829
ENSG00000128710	HOXD10	homeobox D10	GO:0007519|GO:0007338|GO:0021520|GO:0008344|GO:0050905|GO:0009952|GO:0048704|GO:0009954|GO:0030326|GO:0006357|GO:0045786|GO:0035136|GO:0035137|GO:0045944|GO:0048935	72301	3236
ENSG00000107859	PITX3	paired like homeodomain 3	GO:0002089|GO:1990792|GO:1904935|GO:0043278|GO:0035902|GO:0002088|GO:0045893|GO:0048666|GO:1904313|GO:0042220|GO:0009653|GO:0071542|GO:0030901|GO:0007626|GO:0006357|GO:0007568|GO:0006355|GO:0014014|GO:0009887|GO:0043525|GO:0045944|GO:0070306	126280	5309
ENSG00000146263	MMS22L	MMS22 like, DNA repair protein	GO:0000724|GO:0031297	412470	253714
ENSG00000130826	DKC1	dyskerin pseudouridine synthase 1	GO:0051973|GO:0006364|GO:1904874|GO:1904851|GO:1904872|GO:0090669|GO:0090666|GO:0032212|GO:0031120|GO:0000495|GO:0031118|GO:0000455|GO:0007004|GO:1990481|GO:0006396|GO:1904871	35959	1736
ENSG00000268318	LINC01872	long intergenic non-protein coding RNA 1872		9230389	105372444
ENSG00000240344	PPIL3	peptidylprolyl isomerase like 3	GO:0000398|GO:0000413|GO:0006457	283178	53938
ENSG00000196724	ZNF418	zinc finger protein 418	GO:0006357	394110	147686
ENSG00000165055	METTL2B	methyltransferase 2B, methylcytidine	GO:0030488	303937	55798
ENSG00000170215	FAM27B	family with sequence similarity 27 member B		1105620	100133121
ENSG00000258920	FOXN3-AS1	FOXN3 antisense RNA 1		437770	400236
ENSG00000230523	LINC01756	long intergenic non-protein coding RNA 1756		8798434	101928460
ENSG00000230657	PRB4	proline rich protein BstNI subfamily 4		130668	5545
ENSG00000100697	DICER1	dicer 1, ribonuclease III	GO:0000122|GO:0006309|GO:0098795|GO:0031643|GO:0038061|GO:0030422|GO:0021675|GO:0048812|GO:0010629|GO:0010626|GO:0090501|GO:0090502|GO:0032290|GO:0010586|GO:0070922|GO:0032720|GO:0014040|GO:0016078|GO:0031054|GO:0035196	241979	23405
ENSG00000268696	ZNF723	zinc finger protein 723	GO:0006357|GO:0006355	453308	646864
ENSG00000155846	PPARGC1B	PPARG coactivator 1 beta	GO:0034614|GO:0007015|GO:0045672|GO:0045892|GO:0006390|GO:0042327|GO:0051091|GO:0051591|GO:0045780|GO:0006355|GO:0010694|GO:0060346|GO:0045944|GO:0030520|GO:0120162|GO:0001503|GO:0051384	387568	133522
ENSG00000008083	JARID2	jumonji and AT-rich interaction domain containing 2	GO:0000122|GO:0048863|GO:0007417|GO:1990830|GO:0045892|GO:0031061|GO:1902682|GO:0060038|GO:0051574|GO:0006338|GO:0048538|GO:0010614|GO:0048536|GO:0009048|GO:0060044|GO:0001889	80549	3720
ENSG00000171478	SPACA5B	sperm acrosome associated 5B	GO:0008152	464646	729201
ENSG00000142700	DMRTA2	DMRT like family A2	GO:0007405|GO:0007548|GO:0048866|GO:0006357|GO:0021796|GO:0002052|GO:0035914|GO:0048665|GO:0071542	323694	63950
ENSG00000199127	MIR383	microRNA 383	GO:0032700|GO:0035195	445658	494332
ENSG00000238795	SCARNA12	small Cajal body-specific RNA 12	GO:0006396	459612	677777
ENSG00000212553	LOC124903255	small nucleolar RNA SNORD116		10586380	124903255
ENSG00000264954	PRR29-AS1	PRR29 antisense RNA 1		438069	400612
ENSG00000118402	ELOVL4	ELOVL fatty acid elongase 4	GO:0006636|GO:0006633|GO:0030148|GO:0042761|GO:0034625|GO:0034626|GO:0009584|GO:0035338|GO:0019367	155762	6785
ENSG00000166128	RAB8B	RAB8B, member RAS oncogene family	GO:0031346|GO:0060271|GO:0150115|GO:0072659|GO:0032456|GO:0017157|GO:0006904|GO:0048210|GO:0045046|GO:0009306|GO:0019882|GO:0051461	281794	51762
ENSG00000133318	RTN3	reticulon 3	GO:0016192|GO:0007420|GO:1902430|GO:0030182|GO:0071787|GO:0071786|GO:0006915	212365	10313
ENSG00000133703	KRAS	KRAS proto-oncogene, GTPase	GO:0030857|GO:0051402|GO:0048873|GO:0031647|GO:0000165|GO:0051146|GO:0032228|GO:0008542|GO:0035914|GO:0010628|GO:0007265|GO:0048169|GO:0060252|GO:0060441|GO:0008284|GO:0014009|GO:0043524|GO:0016601|GO:0021897|GO:0030036|GO:0060509|GO:0001934|GO:0035022|GO:0038002	83341	3845
ENSG00000198429	ZNF69	zinc finger protein 69	GO:0000122|GO:0006357	170949	7620
ENSG00000205220	PSMB10	proteasome 20S subunit beta 10	GO:0042098|GO:0010498|GO:0000902|GO:0006959	134115	5699
ENSG00000173064	HECTD4	HECT domain E3 ubiquitin protein ligase 4	GO:0016567|GO:0006006|GO:0042593	417097	283450
ENSG00000184750					
ENSG00000283313	LOC124900887	U6 spliceosomal RNA		10580230	124900887
ENSG00000073536	NLE1	notchless homolog 1	GO:0007219|GO:0000027|GO:0000278|GO:0045930|GO:0061484|GO:2001268|GO:0048705|GO:0001826|GO:0090263|GO:0001756|GO:0001822	285060	54475
ENSG00000276830	MIR6730	microRNA 6730		9001394	102466722
ENSG00000219294	PIP5K1P1	phosphatidylinositol-4-phosphate 5-kinase type 1 pseudogene 1		408147	206426
ENSG00000150637	CD226	CD226 molecule	GO:0050862|GO:0002860|GO:0008037|GO:0002891|GO:0007155|GO:0007165|GO:0032729|GO:0060369|GO:0045954|GO:0033005|GO:0002729|GO:0001816	219789	10666
ENSG00000251733	SCARNA8	small Cajal body-specific RNA 8	GO:0006396	459609	677776
ENSG00000128709	HOXD9	homeobox D9	GO:0007519|GO:0030879|GO:0000122|GO:0007338|GO:0006357|GO:0008344|GO:0006351|GO:0035137|GO:0035115|GO:0009952|GO:0048704|GO:0045944|GO:0009954|GO:0048935	72289	3235
ENSG00000228060	PABPC4-AS1	PABPC4 antisense RNA 1		8793264	101929516
ENSG00000246627	CACNA1C-AS1	CACNA1C antisense RNA 1		8625646	100652846
ENSG00000167766	ZNF83	zinc finger protein 83	GO:0006357	303387	55769
ENSG00000132640	BTBD3	BTB domain containing 3	GO:0048813|GO:0022008|GO:0021987	233375	22903
ENSG00000169599	NFU1	NFU1 iron-sulfur cluster scaffold	GO:0016226|GO:0097428	260195	27247
ENSG00000203878	CHIAP2	chitinase, acidic pseudogene 2		395651	149620
ENSG00000137965	IFI44	interferon induced protein 44	GO:0006955|GO:0009615|GO:0009617	217588	10561
ENSG00000256222	MTRNR2L3	MT-RNR2 like 3 (pseudogene)	GO:2000272|GO:1900118	8506855	100462983
ENSG00000254562	LOC105376635	uncharacterized LOC105376635		9249441	105376635
ENSG00000155254	MARVELD1	MARVEL domain containing 1	GO:0042552|GO:0007049	351836	83742
ENSG00000199031	MIR371A	microRNA 371a	GO:0035195	445162	442916
ENSG00000135346	CGA	glycoprotein hormones, alpha polypeptide	GO:0030878|GO:0030335|GO:0010469|GO:0046621|GO:0046884|GO:0007186|GO:0008284|GO:0035265|GO:0006590|GO:0042699|GO:0010893|GO:0009755|GO:0045944|GO:0032275	23999	1081
ENSG00000100320	RBFOX2	RNA binding fox-1 homolog 2	GO:0016070|GO:0007399|GO:0006397|GO:0000381|GO:0045892|GO:0008380|GO:0042127|GO:0030520	244110	23543
ENSG00000275238	MIR4734	microRNA 4734		8624727	100616203
ENSG00000175634	RPS6KB2	ribosomal protein S6 kinase B2	GO:0043491|GO:0006412|GO:0031929|GO:0007165|GO:0045948|GO:0018105	144251	6199
ENSG00000140254	DUOXA1	dual oxidase maturation factor 1	GO:0010729|GO:2000609|GO:0042743|GO:0050727|GO:0045666|GO:0008104|GO:0015031	367599	90527
ENSG00000248599	FLJ42969	uncharacterized LOC441374		443753	441374
ENSG00000011590	ZBTB32	zinc finger and BTB domain containing 32	GO:0000122|GO:0006357	257744	27033
ENSG00000244041	LINC01011	long intergenic non-protein coding RNA 1011		439125	401232
ENSG00000107021	TBC1D13	TBC1 domain family member 13	GO:0006886|GO:1902017|GO:0090630	287019	54662
ENSG00000278677	H2AC17	H2A clustered histone 17		177038	8336
ENSG00000107290	SETX	senataxin	GO:2000806|GO:0000165|GO:0043491|GO:0006302|GO:0006369|GO:0044344|GO:0007399|GO:0008543|GO:0007283|GO:2000144|GO:0034599|GO:0030154|GO:0071300|GO:0033120|GO:0032508|GO:0007623|GO:0006974|GO:0010976|GO:0006353|GO:0006376|GO:0006310|GO:0006396|GO:0043066|GO:0060566|GO:0045944|GO:0070301	235914	23064
ENSG00000127540	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI	GO:0006091|GO:0006122|GO:0045333	225051	10975
ENSG00000170647					
ENSG00000136875	PRPF4	pre-mRNA processing factor 4	GO:0000398|GO:0000375|GO:0006396|GO:0008380	190719	9128
ENSG00000120733	KDM3B	lysine demethylase 3B	GO:0006357|GO:0006325|GO:0033169	281985	51780
ENSG00000112320	SOBP	sine oculis binding protein homolog	GO:0007605|GO:0007626|GO:0048513|GO:0042472|GO:0090102|GO:0050890	293171	55084
ENSG00000185220	PGBD2	piggyBac transposable element derived 2		415869	267002
ENSG00000283289	MIR524	microRNA 524	GO:0035195	446447	574478
ENSG00000040731	CDH10	cadherin 10	GO:0098742|GO:0007156|GO:0007275|GO:0007043|GO:0016339|GO:0034332|GO:0098609|GO:0000902	22468	1008
ENSG00000199005	MIR370	microRNA 370	GO:1990830|GO:0035195	445161	442915
ENSG00000122862	SRGN	serglycin	GO:0140507|GO:0030502|GO:0031214|GO:0033371|GO:0033382|GO:0016485|GO:0001818|GO:0033364|GO:0006915|GO:0033363|GO:0033373	130810	5552
ENSG00000164283	ESM1	endothelial cell specific molecule 1	GO:0008284|GO:1902204|GO:0001525|GO:0002040	226936	11082
ENSG00000106013	ANKRD7	ankyrin repeat domain 7		308434	56311
ENSG00000031698	SARS1	seryl-tRNA synthetase 1	GO:0097056|GO:0000122|GO:0006412|GO:0006434|GO:0008033|GO:1904046|GO:0016525	146004	6301
ENSG00000085832	EPS15	epidermal growth factor receptor pathway substrate 15	GO:0016050|GO:0006897|GO:0006895|GO:0048268|GO:0046718|GO:0032456|GO:0019065|GO:0015031|GO:0016197	43514	2060
ENSG00000135778	NTPCR	nucleoside-triphosphatase, cancer-related		356992	84284
ENSG00000198466	ZNF587	zinc finger protein 587	GO:0006357	362341	84914
ENSG00000202641	MIR484	microRNA 484	GO:0035195	446745	619553
ENSG00000163069	SGCB	sarcoglycan beta	GO:0007517|GO:0097084|GO:0055013	148693	6443
ENSG00000140505	CYP1A2	cytochrome P450 family 1 subfamily A member 2	GO:0046483|GO:0050665|GO:0032259|GO:0008203|GO:0010468|GO:0045333|GO:0046222|GO:0019373|GO:0006706|GO:0006805|GO:0097267|GO:0006778|GO:0032787|GO:0030324|GO:0042178|GO:0008210|GO:0042572|GO:0009791|GO:0042759|GO:0070989|GO:0009820|GO:0009403|GO:0018894|GO:0022900|GO:0071276|GO:0016098	32757	1544
ENSG00000157593	SLC35B2	solute carrier family 35 member B2	GO:1902559|GO:0043123|GO:0046963|GO:0050428	427851	347734
ENSG00000244682	FCGR2C	Fc gamma receptor IIc (gene/pseudogene)	GO:0006955|GO:0050776|GO:0007166	190330	9103
ENSG00000005889	ZFX	zinc finger protein X-linked	GO:0006357|GO:0045944	170074	7543
ENSG00000254369	HOXA-AS3	HOXA cluster antisense RNA 3		421914	100133311
ENSG00000177993	ZNRF3-AS1	ZNRF3 antisense RNA 1		8762704	100874123
ENSG00000236663	FRGCA	FOXM1-regulated, gastric cancer associated		9672544	106481742
ENSG00000244926	ALKBH3-AS1	ALKBH3 antisense RNA 1		8573443	100507300
ENSG00000225937	PCA3	prostate cancer associated 3		269072	50652
ENSG00000234593	KAZN-AS1	KAZN antisense RNA 1		9249891	105376762
ENSG00000254206	NPIPB11	nuclear pore complex interacting protein family member B11		463746	728888
ENSG00000091986	CCDC80	coiled-coil domain containing 80	GO:0010811|GO:0030198|GO:0009617	397471	151887
ENSG00000154330	PGM5	phosphoglucomutase 5	GO:0030239|GO:0005975|GO:0014706|GO:0007155	125044	5239
ENSG00000047230	CTPS2	CTP synthase 2	GO:0019856|GO:0006541|GO:0044210|GO:0006241|GO:0006220	308547	56474
ENSG00000266100	LOC101927557	uncharacterized LOC101927557		8799461	101927557
ENSG00000145685	LHFPL2	LHFPL tetraspan subfamily member 2	GO:0007338|GO:1905516|GO:0046546|GO:0046545	209827	10184
ENSG00000047346	FAM214A	family with sequence similarity 214 member A		307749	56204
ENSG00000253958	CLDN23	claudin 23	GO:0016338|GO:0070830|GO:0007155	388719	137075
ENSG00000072364	AFF4	ALF transcription elongation factor 4	GO:0010468|GO:0007286	258805	27125
ENSG00000165304	MELK	maternal embryonic leucine zipper kinase	GO:0008283|GO:0035556|GO:0018108|GO:0006468|GO:0046777|GO:0008631|GO:0043065|GO:0000086|GO:0030097|GO:0061351|GO:0006915	203020	9833
ENSG00000099330	OCEL1	occludin/ELL domain containing 1	GO:0070830	335777	79629
ENSG00000238741	SCARNA7	small Cajal body-specific RNA 7	GO:0006396	459582	677767
ENSG00000154556	SORBS2	sorbin and SH3 domain containing 2	GO:0007219|GO:0007015|GO:0061049	178839	8470
ENSG00000113504	SLC12A7	solute carrier family 12 member 7	GO:0006811|GO:1990573|GO:0007268|GO:0006884|GO:1902476|GO:0055075|GO:0055064|GO:0140157|GO:0071333	220458	10723
ENSG00000199069	MIR323A	microRNA 323a	GO:0042985|GO:0035195	445144	442897
ENSG00000261472	LOC124903729	uncharacterized LOC124903729		10587595	124903729
ENSG00000112699	GMDS	GDP-mannose 4,6-dehydratase	GO:0007219|GO:0019673|GO:0042351	54494	2762
ENSG00000163162	RNF149	ring finger protein 149	GO:0043409|GO:0031647|GO:0016567|GO:0006511|GO:0071466	420405	284996
ENSG00000105655	ISYNA1	inositol-3-phosphate synthase 1	GO:0008654|GO:0006021	277794	51477
ENSG00000199053	MIR324	microRNA 324	GO:0007605|GO:1990830|GO:0060291|GO:1900017|GO:0035195	445145	442898
ENSG00000185758	CLDN24	claudin 24	GO:0070830|GO:0007155	3804932	100132463
ENSG00000251079					
ENSG00000187720	THSD4	thrombospondin type 1 domain containing 4	GO:0048251	339964	79875
ENSG00000261461	UBE2MP1	ubiquitin conjugating enzyme E2 M pseudogene 1		446565	606551
ENSG00000238151	MLLT10P1	MLLT10 pseudogene 1		1102867	140678
ENSG00000276770	MIR6780B	microRNA 6780b		9001440	102466746
ENSG00000087253	LPCAT2	lysophosphatidylcholine acyltransferase 2	GO:0006663|GO:0061024|GO:0036151	291009	54947
ENSG00000148672	GLUD1	glutamate dehydrogenase 1	GO:0006537|GO:0006538|GO:0072350|GO:0021762|GO:0006541|GO:0032024	54364	2746
ENSG00000199080	MIR133B	microRNA 133b	GO:0070373|GO:2000818|GO:0030336|GO:0010976|GO:0010831|GO:0043433|GO:1905563|GO:0008285|GO:0035278|GO:1905700|GO:2000134|GO:0043537|GO:0032410|GO:0035195	445134	442890
ENSG00000115966	ATF2	activating transcription factor 2	GO:0032915|GO:0000122|GO:0021742|GO:1901522|GO:0007033|GO:0003151|GO:0009414|GO:0021743|GO:0001934|GO:0050872|GO:0001865|GO:0097284|GO:0110024|GO:0006357|GO:0006355|GO:1902742|GO:0003360|GO:1902110|GO:0031573|GO:0001701|GO:0097049|GO:0006606|GO:0098586|GO:0014070|GO:0002244|GO:1990253|GO:0060052|GO:0007254|GO:0010628|GO:0016525|GO:0034599|GO:0060612|GO:0042789|GO:0051091|GO:0018107|GO:0003418|GO:0050680|GO:0003419|GO:1990144|GO:0097186|GO:0006974|GO:0006970|GO:0030509|GO:0044255|GO:0043967|GO:0060245|GO:0043969|GO:0043525|GO:0045944|GO:0021754|GO:0001889|GO:0038066|GO:0072740	29289	1386
ENSG00000264897	MIR3921	microRNA 3921		8568910	100500859
ENSG00000283071	LBHD2	LBH domain containing 2		9668805	107984640
ENSG00000226380					
ENSG00000234899	LOC102723517	uncharacterized LOC102723517		9002629	102723517
ENSG00000207098	LOC124900470	small nucleolar RNA SNORA70		10579009	124900470
ENSG00000276017	LOC102724728	POM121 transmembrane nucleoporin pseudogene		9007660	102724728
ENSG00000254764	TRIM53CP	tripartite motif containing 53C, pseudogene		425794	340970
ENSG00000185982	DEFB128	defensin beta 128	GO:0050830|GO:0045087|GO:0031640|GO:0050829	411792	245939
ENSG00000185480	PARPBP	PARP1 binding protein	GO:0006281|GO:2000042	292078	55010
ENSG00000132680	KHDC4	KH domain containing 4, pre-mRNA splicing factor	GO:0006376	233126	22889
ENSG00000142163	OR1E3	olfactory receptor family 1 subfamily E member 3 (gene/pseudogene)	GO:0050911|GO:0007165|GO:0007186	177603	8389
ENSG00000137204	SLC22A7	solute carrier family 22 member 7	GO:0015711|GO:0006805	222725	10864
ENSG00000254508	FBXO3-DT	FBXO3 divergent transcript		8798459	101928440
ENSG00000145349	CAMK2D	calcium/calmodulin dependent protein kinase II delta	GO:1901725|GO:0055119|GO:1901844|GO:0002026|GO:0006468|GO:0010649|GO:0010880|GO:0010881|GO:0060314|GO:0086091|GO:0032469|GO:0006357|GO:1902306|GO:0010613|GO:1901897|GO:0046777|GO:0008016|GO:0060341|GO:0086003|GO:0071277|GO:1902514|GO:0003254|GO:0010666|GO:0098909|GO:0018105|GO:0018107|GO:0098901|GO:0001558|GO:2000650	17748	817
ENSG00000199059	MIR135B	microRNA 135b	GO:0035278|GO:1904707|GO:0043536|GO:1904754|GO:0035195|GO:0010629|GO:1905564	445136	442891
ENSG00000170085	SIMC1	SUMO interacting motifs containing 1	GO:0010466	430450	375484
ENSG00000140274	DUOXA2	dual oxidase maturation factor 2	GO:0010729|GO:2000609|GO:0051604|GO:0050727|GO:0008104|GO:0042743|GO:2000147|GO:0015031	440871	405753
ENSG00000254338	MAFA-AS1	MAFA antisense RNA 1		9110961	104326051
ENSG00000288573	LOC101929609	uncharacterized LOC101929609		8793665	101929609
